"AUTO.ID" "NCTRlogRBA" "AI" "nvx" "nedges" "nrings" "ncircuits" "nclass" "nelem" "ntpaths" "molweight" "nX0" "nX1" "nX2" "nXp3" "nXp4" "nXp5" "nXp6" "nXp7" "nXp8" "nXp9" "nXp10" "X0" "X1" "X2" "Xp3" "Xp4" "Xp5" "Xp6" "Xp7" "Xp8" "Xp9" "Xp10" "Xv0" "Xv1" "Xv2" "Xvp3" "Xvp4" "Xvp5" "Xvp6" "Xvp7" "Xvp8" "Xvp9" "Xvp10" "nXc3" "nXc4" "nXpc4" "nXch5" "nXch6" "Xc3" "Xc4" "Xpc4" "Xch5" "Xch6" "Xvc3" "Xvc4" "Xvpc4" "Xvch5" "Xvch6" "dX0" "dX1" "dX2" "dXp3" "dXp4" "dXp5" "dXp6" "dXp7" "dXp8" "dXp9" "dXp10" "dXv0" "dXv1" "dXv2" "dXvp3" "dXvp4" "dXvp5" "dXvp6" "dXvp7" "dXvp8" "dXvp9" "dXvp10" "k0" "k1" "K2" "k3" "ka1" "ka2" "ka3" "phia" "knotp" "knotpv" "graphcomplexity" "sumdelI" "sumI" "tets1" "tets2" "tets3" "htets1" "htets2" "htets3" "diam" "muldiam" "rad" "mulrad" "ishape" "W" "Wp" "Pf" "WT" "Tg" "Tg3" "Tm" "Tm3" "IDC" "IDCbar" "IDW" "IDWbar" "totop" "Si" "informationcontent" "redundancy" "Qs" "Qsv" "Qv" "nHBd" "nwHBd" "nHBa" "nwHBa" "SHBd" "SwHBd" "SHBa" "SwHBa" "Hmax" "Gmax" "Hmin" "Gmin" "Hmaxpos" "nHBint2" "nHBint3" "nHBint4" "nHBint6" "nHBint8" "SHBint2" "SHBint3" "SHBint4" "SHBint6" "SHBint8" "nd1" "nd2" "nd3" "nd4" "etyp12" "etyp13" "etyp14" "etyp22" "etyp23" "etyp24" "etyp33" "etyp34" "etyp44" "n2Pag11" "n2Pag12" "n2Pag13" "n2Pag22" "n2Pag23" "n2Pag33" "n2Pag34" "n2Pag44" "n3Pad11" "n3Pad12" "n3Pad13" "n3Pad22" "n3Pad23" "n3Pad33" "n3Pad34" "n3Pad44" "n4Pae11" "n4Pae12" "n4Pae13" "n4Pae22" "n4Pae23" "n4Pae24" "n4Pae33" "n4Pae34" "n4Pae44" "nH" "nC" "nN" "nO" "nS" "nCl" "nHsOH" "nHsNH2" "nHssNH" "nHdsCH" "nHaaCH" "nHCHnX" "nHCsats" "nHCsatu" "nsCH3" "nssCH2" "ndsCH" "naaCH" "nsssCH" "ndssC" "naasC" "naaaC" "nssssC" "nsNH2" "nssNH" "naaN" "nsssN" "nsOH" "ndO" "nssO" "naaO" "nsCl" "SHsOH" "SHsNH2" "SHssNH" "SHdsCH" "SHaaCH" "SHCHnX" "SHCsats" "SHCsatu" "SHother" "SsCH3" "SssCH2" "SdsCH" "SaaCH" "SsssCH" "SdssC" "SaasC" "SaaaC" "SssssC" "SsNH2" "SssNH" "SaaN" "SsssN" "SsOH" "SdO" "SssO" "SaaO" "SsCl" "nketone" "namide" "nester" "ncarboxylicacid" "Sketone" "Samide" "Sester" "Scarboxylicacid" "Hcarboxylicacid"
166 -3.05 1 18 20 3 4 16 3 678 240.258 18 20 28 37 49 65 64 72 75 78 62 12.535168 8.737185 7.949017 6.637721 5.605053 4.886046 2.995746 2.216643 1.489996 1.058937 .556882 9.66697 5.816752 4.32494 3.074929 2.165497 1.544603 .808251 .497727 .282941 .161301 .072766 6 0 22 0 3 1.16046 0 2.640657 0 .225659 .457357 0 .916946 0 .076965 -.778541 -.177029 1.999269 2.680614 2.983732 3.157492 1.861862 1.477366 1.011442 .751799 .3618 -5.409041 -4.25757 -2.384299 -1.376205 -.774739 -.387951 -.454675 -.322043 -.244926 -.17533 -.13937 21.390785 13.005 5.551021 2.804967 11.139356 4.366425 2.09016 2.702176 -1.324213 -.763411 37.666668 12.850032 43.666664 72.499207 15.763586 4.759491 100.049362 20.067017 5.633915 10 2 5 2 1 591 37 56 5072 2 0 0 0 457.462463 2.989951 4159.556641 7.038167 1.188377 135.155953 21.390785 .053292 4.587845 .637201 .892081 1 0 3 13 2.618859 0 27.222952 16.377752 2.618859 12.030356 .999778 -.240053 2.618859 0 0 0 0 0 0 0 0 0 0 2 10 6 0 0 2 0 5 10 0 3 0 0 0 0 0 7 3 4 0 0 0 0 0 13 0 7 0 0 0 1 2 12 5 0 6 0 0 12 15 0 3 0 0 1 0 0 0 8 0 0 2 0 1 0 8 1 1 4 0 0 0 0 0 0 1 1 1 0 0 2.6189 0 0 0 10.535 0 0 2.1564 10.535 0 .306 0 14.2995 -.2401 .0009 2.0773 0 0 0 0 0 0 9.3812 12.0304 5.8114 0 0 1 0 0 0 12.0313 0 0 0 0
167 -3.73 1 18 20 3 4 16 3 678 240.258 18 20 28 37 49 64 67 70 75 77 63 12.535168 8.737184 7.949017 6.630847 5.67019 4.67773 3.249445 2.115096 1.512334 1.021363 .572771 9.66697 5.816752 4.32494 3.076978 2.165739 1.524811 .83426 .48883 .282181 .160877 .073422 6 0 22 0 3 1.16046 0 2.636689 0 .225659 .457357 0 .91797 0 .076965 -.778541 -.17703 1.999269 2.67374 3.048869 2.949176 2.115561 1.375819 1.033781 .714225 .377689 -5.409041 -4.25757 -2.384299 -1.374156 -.774497 -.407743 -.428666 -.33094 -.245686 -.175755 -.138714 21.390785 13.005 5.551021 2.804967 11.139356 4.366425 2.09016 2.702176 -1.328182 -.762387 37.666668 12.908779 43.666668 84.207451 17.618439 5.158565 100.052956 20.067274 5.633601 9 3 5 2 0 586 37 56 5072 2 0 0 0 450.413818 2.943881 4129.025879 7.04612 1.188377 135.165505 21.390785 .053292 4.587844 .637201 .892081 1 0 3 13 2.625336 0 27.247313 16.354618 2.625336 12.018912 .990934 -.27037 2.625336 0 0 0 0 0 0 0 0 0 0 2 10 6 0 0 2 0 5 10 0 3 0 0 0 0 0 7 4 4 0 0 0 0 0 12 3 6 0 0 0 1 1 15 3 0 9 0 0 12 15 0 3 0 0 1 0 0 0 8 0 0 2 0 1 0 8 1 1 4 0 0 0 0 0 0 1 1 1 0 0 2.6253 0 0 0 10.5398 0 0 2.1564 10.5398 0 .3351 0 14.2293 -.2704 .0464 2.0789 0 0 0 0 0 0 9.44 12.0189 5.7884 0 0 1 0 0 0 12.0653 0 0 0 0
168 -10000 0 35 38 4 6 32 5 3815 538.518 35 38 60 76 101 134 157 189 204 226 256 25.758789 16.175686 17.530598 12.623804 10.692056 8.817427 6.616243 5.265058 3.723487 2.45109 1.881988 17.74338 10.414361 8.25881 5.652015 3.916752 2.731592 1.632256 1.01066 .547498 .313823 .169459 22 3 67 0 4 5.548231 .866025 8.447342 0 .252291 1.38046 .068465 2.433799 0 .09071 .424265 -1.238528 5.570442 4.416697 5.065531 4.963873 3.979758 3.463281 2.493632 1.612701 1.311255 -13.399615 -10.97605 -6.420305 -4.412182 -2.976615 -1.985001 -1.591332 -1.189885 -.952748 -.707573 -.52489 52.236217 28.01939 10.285 6.027701 24.803186 8.417912 4.780889 5.965459 -3.709503 -2.291341 109 51.421749 111.416672 339.518066 65.995842 20.536879 369.634521 52.671124 12.195211 14 6 7 1 1 3654 76 120 45609 10 0 0 0 2173.668213 3.653224 32841.625 8.987856 1.492463 338.075192 52.236217 .033421 5.435705 .448353 .652285 4 0 12 20 11.974861 0 116.555397 9.077349 3.044534 11.787068 1.419607 -4.99347 3.044534 1 0 3 1 0 35.886131 0 35.303993 12.109856 0 10 12 10 3 0 1 9 6 12 0 7 3 0 9 0 0 5 5 7 2 0 0 0 0 11 9 9 4 0 3 1 0 20 10 4 13 6 0 14 20 2 10 3 0 4 0 0 0 10 0 0 0 0 0 0 10 0 0 6 4 0 0 0 0 0 4 6 0 0 0 11.9749 0 0 0 16.4439 0 0 0 16.4439 0 0 0 12.1316 0 0 -3.3142 .26 0 0 0 0 0 38.7861 69.904 0 0 0 0 0 0 0 0 0 0 0 0
169 -10000 0 18 21 4 10 9 2 1353 228.293 18 21 30 44 62 85 92 112 130 145 126 11.949381 8.932653 7.899193 7.327153 6.621219 5.847639 4.02714 3.192288 2.451361 1.836885 1.081342 9.928204 6.226068 4.668519 3.65121 2.770763 2.051253 1.188915 .788547 .504451 .313347 .152512 6 0 28 0 4 .877664 0 2.718111 0 .277778 .455342 0 1.171848 0 .097222 -1.364328 .01844 1.949445 3.370046 3.999898 4.119085 2.893256 2.453012 1.972807 1.529746 .88626 -3.385505 -2.688144 -1.281229 -.305896 .149443 .3227 .055032 .04927 .025898 .006209 -.042571 17.176365 11.795918 4.835556 1.983471 9.665769 3.575453 1.36112 1.919972 -1.336877 -.938194 75.166664 2.041048 33.999996 281.828278 46.059395 11.173341 163.64325 27.21315 6.707144 9 2 5 4 0 545 44 60 12419 0 0 0 0 432.993347 2.830022 3845.513184 7.055987 .954243 151.653918 17.176365 .239812 7.287199 .899654 1.214533 0 0 0 18 0 0 0 33.999996 1.330625 2.236111 1.190291 1.305816 1.330625 0 0 0 0 0 0 0 0 0 0 0 12 6 0 0 0 0 8 8 0 5 0 0 0 0 0 6 2 4 0 0 0 0 0 13 2 5 0 0 0 0 0 24 2 0 8 0 0 12 18 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 12 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.1762 0 0 0 15.1762 0 0 0 26.041 0 0 0 7.959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
170 -10000 0 15 16 2 3 15 4 321 201.224 15 16 21 27 34 42 38 37 35 31 16 10.67336 7.308862 6.148497 5.125242 4.047801 3.36411 2.092645 1.386315 .900981 .552463 .20289 8.357948 4.68374 3.116804 2.156411 1.435589 .976851 .469792 .254392 .131791 .066935 .016834 4 0 15 0 2 .758091 0 1.814398 0 .151375 .256094 0 .571601 0 .051834 -.519028 -.105352 1.25941 1.918135 1.95681 2.010556 1.223926 .834539 .55501 .339075 .074098 -4.09655 -3.543186 -2.290579 -1.377319 -.858169 -.500148 -.472121 -.339174 -.236682 -.157381 -.116161 17.641369 11.484375 5.365079 2.765432 9.830244 4.209934 2.034628 2.758978 -.7767 -.441612 21.4 7.609656 35.666668 83.744087 19.491451 6.02803 57.034748 13.405867 4.172247 8 2 4 1 1 362 27 42 1970 2 1 1 1 288.899658 2.751425 2359.201416 6.517131 1.176091 100.614564 17.641369 -0 4.038562 .703009 .996179 1 0 3 11 1.793152 0 18.635311 15.496173 1.793152 11.091564 .687825 -.452451 1.793152 2 0 0 0 0 19.888857 0 0 0 0 2 9 4 0 1 1 0 5 7 0 2 0 0 0 1 0 6 1 2 0 0 1 0 0 8 1 1 0 0 0 1 0 16 0 0 2 0 0 11 12 1 2 0 0 0 0 1 0 7 0 1 0 1 0 0 7 0 1 1 2 0 0 1 0 0 0 1 1 0 0 0 0 1.7932 0 9.0188 0 .6878 0 9.0188 1.5352 0 0 13.3839 0 -.4525 .5763 1.9884 0 0 2.417 0 0 0 11.0916 5.1268 0 0 0 0 1 0 0 0 15.7659 0 0
171 -10000 0 16 17 2 3 15 4 369 221.255 16 17 25 30 41 50 47 47 47 27 18 11.759148 7.515969 7.436502 5.365932 4.449364 3.697752 2.291667 1.52479 1.032239 .420518 .188354 9.663902 5.221745 4.422447 2.461758 1.818628 1.233629 .610528 .327622 .186721 .060735 .017553 8 1 21 1 1 1.965198 .25 2.737295 .083333 .068041 1.100038 .144338 1.091029 .036084 .024056 -.140347 -.398245 2.193861 1.908824 2.181597 2.219198 1.33456 .910513 .642074 .175879 .037466 -3.868352 -3.751399 -1.501367 -1.429208 -.722123 -.414052 -.449269 -.347317 -.237888 -.202284 -.142107 18.66386 12.456747 4.704 2.831111 11.261209 3.97427 2.318882 2.797193 -1.560909 -1.026437 23.0625 10.675694 37.916664 78.766472 18.226038 5.551373 65.135437 14.982985 4.530376 8 3 4 1 1 425 30 50 2206 4 1 3 1 335.233337 2.793611 2850.671143 6.707462 1.166491 109.025506 18.66386 .03125 4.466476 .796027 1.154421 1 0 4 7 1.803 0 24.45265 7.323735 1.803 11.153531 .623608 -.484532 1.803 2 0 0 0 0 20.109812 0 0 0 0 4 7 4 1 1 1 2 2 7 2 2 0 0 1 1 0 5 2 2 2 0 1 0 0 6 1 1 3 0 0 1 0 10 1 1 3 1 0 15 12 1 3 0 0 0 0 1 0 3 0 3 1 3 1 0 3 0 1 3 0 1 0 1 0 0 0 1 2 0 0 0 0 1.803 0 3.9841 0 1.9419 .822 3.9841 5.5453 .8267 0 5.5815 0 -.4845 2.2268 0 -.2317 0 2.4086 0 0 0 11.1535 10.8905 0 0 0 0 1 0 0 0 15.7937 0 0
172 -2.45 1 17 18 2 2 9 4 363 269.127 17 18 25 30 36 46 39 34 35 34 28 12.413848 8.058551 7.546879 5.854827 4.346126 3.846385 2.10236 1.15802 .771786 .508017 .296789 10.333421 5.764281 4.595717 2.93418 1.985926 1.381297 .715536 .338123 .208257 .104144 .05634 6 0 18 0 2 1.382088 0 2.695518 0 .136083 .711188 0 1.060821 0 .048113 -.192754 -.355663 1.950684 2.14772 1.901582 2.242832 1.056864 .481243 .337426 .232128 .123803 -3.687347 -3.578588 -1.606711 -1.165944 -.711311 -.38311 -.431093 -.401252 -.264063 -.19413 -.129323 16.101152 13.432098 5.76 3.484444 12.398314 5.065564 2.986909 3.694379 -1.20673 -.898903 21.352942 12.564657 43.722221 53.598091 12.938371 4.129385 62.686687 14.606091 4.531549 8 4 4 1 1 520 30 50 2316 4 0 0 0 392.077057 2.88292 3579.056396 6.882801 .947127 102.962425 16.101152 .230259 4.006261 .658469 .949581 2 0 4 12 5.259508 0 31.075287 12.273137 2.629754 9.683208 .992833 .147014 2.629754 0 0 0 0 0 0 0 0 0 0 4 7 6 0 0 4 0 2 10 0 2 0 0 0 0 0 4 4 3 0 0 0 0 0 6 2 6 0 0 0 0 0 7 2 0 5 0 0 10 13 0 2 0 2 2 0 0 0 6 0 0 1 0 1 0 6 0 0 6 0 0 0 0 0 0 2 0 0 0 2 5.2595 0 0 0 8.1358 0 0 .9928 8.1358 0 .3738 0 9.6006 0 0 2.6725 0 0 0 0 0 0 19.3664 0 0 0 11.7089 0 0 0 0 0 0 0 0 0
174 -3.13 1 21 22 2 2 12 3 454 286.327 21 22 31 38 45 58 60 56 48 44 32 15.457818 9.914539 9.351933 7.157324 5.180353 4.419716 3.043506 1.751885 .960221 .662549 .313681 11.782905 6.724786 5.319593 3.847749 2.470837 1.675331 .924056 .475097 .208996 .097387 .03572 9 1 30 0 2 1.96704 .117851 3.926983 0 .166667 .947229 .088388 1.991624 0 .055556 .022789 -.499674 2.341525 2.450217 2.028702 2.316163 1.644458 .825108 .349085 .261661 .052308 -5.962027 -5.228969 -2.713108 -1.535326 -1.125632 -.719305 -.664238 -.573771 -.48018 -.352821 -.256383 21.143946 17.355371 7.513007 4.487535 15.38019 6.179047 3.551112 4.525472 -1.560009 -1.207003 21.619047 16.833076 55.583332 76.979416 18.660751 5.951681 80.03167 18.600302 5.718871 10 2 5 1 1 906 38 62 2744 5 0 1 0 645.607727 3.074322 6809.826172 7.516365 1.006855 135.258657 21.143946 .238512 4.698566 .637041 .923376 3 0 4 13 7.815707 0 38.756325 14.891867 2.646859 10.936843 .734813 -.848351 2.646859 1 0 0 0 0 28.948286 0 0 0 0 5 10 5 1 0 4 1 5 9 1 0 2 0 1 1 0 4 7 1 0 0 0 0 0 12 0 4 0 0 0 0 0 16 4 0 2 0 0 18 17 0 4 0 0 3 0 0 0 8 0 2 1 1 2 0 8 0 1 4 0 1 0 0 0 0 3 1 0 0 0 7.8157 0 0 0 10.8852 0 1.6311 .9258 10.8852 1.967 .4684 0 13.5508 0 -.8484 2.1894 0 -.5002 0 0 0 0 27.8195 10.9368 0 0 0 0 0 0 1 0 0 0 19.0673 2.6469
175 -1.51 1 22 23 2 2 11 3 528 302.369 22 23 32 38 42 51 46 44 42 36 34 16.275654 10.363083 9.693262 7.795199 5.262443 4.20073 2.549786 1.608869 .944038 .474625 .273601 12.821868 7.382133 6.00895 4.166409 2.537904 1.751973 .935189 .545484 .305516 .137662 .063358 8 0 24 0 2 1.822462 0 4.051957 0 .136083 .965306 0 1.834083 0 .048113 .133518 -.551131 2.329301 2.838092 1.934015 1.972176 1.062349 .619592 .288708 .042486 -.00987 -5.695472 -5.120518 -2.413803 -1.493833 -1.255513 -.782607 -.75254 -.574036 -.433859 -.348212 -.254085 22.910641 18.340265 8.203125 5.263158 16.647106 7.02664 4.38694 5.316965 -1.415428 -1.061834 24 16.800482 55.666668 61.010811 14.194306 4.486046 81.187225 17.89138 5.446571 13 2 7 2 0 1189 38 64 3960 6 3 2 1 798.762451 3.457846 9030.189453 7.594777 1.041393 133.564746 22.910641 .224244 5.414608 .708523 1.029223 4 0 4 12 10.49384 0 37.756027 11.339591 2.630271 9.541867 .562956 -.107389 2.630271 0 0 0 0 0 0 0 0 0 0 6 8 8 0 0 6 0 2 12 0 3 0 0 0 0 0 6 2 4 0 0 3 0 0 7 2 6 0 0 0 0 0 2 2 0 4 0 0 22 18 0 4 0 0 4 0 0 0 6 0 4 2 2 2 0 6 2 0 6 0 0 0 0 0 0 4 0 0 0 0 10.4938 0 0 0 8.0663 0 2.623 1.579 8.0663 4.2675 1.5815 0 9.7969 .722 0 1.5427 0 0 0 0 0 0 37.756 0 0 0 0 0 0 0 0 0 0 0 0 0
177 -10000 0 13 14 2 2 11 3 214 170.21 13 14 18 23 28 32 24 23 20 14 10 9.096011 6.37701 5.323685 4.433154 3.607583 2.793301 1.37313 .885919 .553422 .267529 .135652 7.143365 4.21164 2.883174 1.988844 1.335461 .86114 .345626 .188933 .092716 .03787 .015214 3 0 12 0 2 .538452 0 1.440178 0 .185395 .220052 0 .491756 0 .059853 -.682164 -.037203 1.141704 1.726047 1.870146 1.689747 .681188 .459142 .295839 .11664 .051055 -3.288054 -2.617027 -1.558311 -.878031 -.49817 -.298568 -.377634 -.254056 -.172136 -.115192 -.068823 13.277144 9.551021 4.481482 2.268431 8.019147 3.416656 1.602376 2.10759 -.61401 -.39607 16.461538 4.480706 28.999998 59.878117 15.145506 4.933588 42.430973 10.840485 3.546367 7 2 4 2 0 240 23 36 1172 1 0 0 0 199.478256 2.557414 1463.523926 6.098016 1.021319 79.004756 13.277144 .08315 3.91855 .753567 1.054994 1 0 1 12 2.585059 0 9.563947 19.436052 2.585059 9.563947 1.146013 .3275 2.585059 0 0 0 0 0 0 0 0 0 0 1 9 3 0 0 1 0 7 4 0 2 0 0 0 1 0 6 0 1 0 0 0 2 0 8 0 0 0 0 0 4 0 12 0 0 0 0 0 10 12 0 1 0 0 1 0 0 0 9 0 0 0 0 0 0 9 0 0 3 0 0 0 0 0 0 1 0 0 0 0 2.5851 0 0 0 10.9909 0 0 0 10.9909 0 0 0 17.1885 0 0 2.2476 0 0 0 0 0 0 9.5639 0 0 0 0 0 0 0 0 0 0 0 0 0
178 -3.67 1 24 26 3 3 15 3 802 320.344 24 26 36 47 62 82 84 93 96 92 76 17.104084 11.558551 10.473438 8.43524 6.919437 6.022161 3.937003 2.826437 1.924787 1.286164 .755752 12.755444 7.461055 5.50848 3.955045 2.828611 2.049817 1.112807 .675503 .386279 .196159 .090305 8 0 30 0 3 1.627294 0 3.529276 0 .25 .614836 0 1.288359 0 .083333 -.452265 -.355663 2.40237 2.978132 3.237456 3.543607 2.272789 1.71216 1.181068 .791525 .428087 -7.293173 -6.129427 -3.687061 -2.254169 -1.354776 -.761777 -.771695 -.583787 -.452376 -.360233 -.277225 26.502415 18.781065 8.589506 4.601177 16.081373 6.762128 3.438141 4.531013 -1.652919 -1.081394 33.416668 18.353256 62.000011 119.221451 25.594538 7.625143 123.380386 25.553171 7.330123 10 2 5 1 1 1242 47 72 5688 4 0 0 0 850.733582 3.082368 9842.154297 7.924439 1.104267 174.463543 26.502415 .199929 5.494275 .604116 .85848 3 0 4 19 7.985317 0 40.196911 22.123924 2.761332 11.617075 1.261042 -.992448 2.761332 1 0 0 0 0 32.078594 0 0 0 0 4 12 8 0 0 4 0 7 10 0 5 0 0 1 0 0 6 4 5 0 0 0 2 0 10 0 7 0 0 0 4 0 14 4 0 6 0 0 16 20 0 4 0 0 3 0 0 0 12 0 0 1 0 0 0 12 1 1 6 0 0 0 0 0 0 3 1 0 0 0 7.9853 0 0 0 16.869 0 0 1.261 16.869 0 0 0 20.2332 -.3208 -.9924 2.8832 0 0 0 0 0 0 28.5798 11.6171 0 0 0 0 0 0 1 0 0 0 20.1412 2.7613
179 -3.04 1 13 14 2 2 9 3 214 170.21 13 14 18 22 26 32 26 24 20 16 12 9.096011 6.360174 5.418042 4.377011 3.362839 2.782106 1.509213 .934032 .542609 .300349 .164266 7.143365 4.205657 2.912899 1.974427 1.284483 .861533 .367142 .195144 .091283 .040357 .017127 3 0 10 0 2 .622008 0 1.351057 0 .185395 .241202 0 .470966 0 .059853 -.682164 -.05404 1.236061 1.669904 1.625401 1.678552 .817271 .507255 .285026 .149461 .079669 -3.288054 -2.62301 -1.528587 -.892447 -.549148 -.298175 -.356117 -.247845 -.173568 -.112705 -.06691 12.073024 9.551021 4.481482 2.479339 8.019147 3.416656 1.763322 2.10759 -.559626 -.344771 16.461538 4.128777 28.999998 62.645161 15.760621 5.099365 41.930054 10.649299 3.479624 8 2 4 1 1 252 22 36 1172 1 0 0 0 211.052048 2.705796 1529.696411 6.070224 .928694 78.484594 12.073024 .1663 3.91855 .753567 1.054994 1 0 1 12 2.537235 0 9.103575 19.896427 2.537235 9.103575 1.136338 .30526 2.537235 0 0 0 0 0 0 0 0 0 0 1 9 3 0 0 1 0 6 6 0 1 0 0 0 0 0 6 2 0 0 0 0 0 0 12 0 2 0 0 0 0 0 14 2 0 2 0 0 10 12 0 1 0 0 1 0 0 0 9 0 0 0 0 0 0 9 0 0 3 0 0 0 0 0 0 1 0 0 0 0 2.5372 0 0 0 11.0767 0 0 0 11.0767 0 0 0 17.2987 0 0 2.5978 0 0 0 0 0 0 9.1036 0 0 0 0 0 0 0 0 0 0 0 0 0
180 1.18 1 29 31 3 3 24 4 1071 387.521 29 31 41 52 68 86 89 101 110 111 100 20.639618 14.079719 12.184959 9.571996 8.073356 6.570454 4.349277 3.181409 2.263717 1.56126 .931656 17.42955 10.041138 7.299576 4.86263 3.40502 2.328014 1.278576 .786477 .463485 .258509 .126873 8 0 29 0 3 1.648242 0 3.319591 0 .268729 .859693 0 1.478696 0 .087631 -.452266 -.334495 2.346124 2.864888 3.507491 3.4669 2.243122 1.754632 1.299027 .910371 .493505 -5.438551 -5.579776 -3.357679 -2.398548 -1.535209 -1.027936 -.997339 -.754179 -.577373 -.443159 -.345006 39.399242 23.658689 12.142772 7 21.000069 10.170227 5.641592 7.364671 -1.625461 -1.007668 36.931034 10.001801 59.666664 220.365936 43.324802 12.248332 150.66774 29.661053 8.382784 14 3 7 2 1 2330 52 82 8599 4 0 3 0 1453.079712 3.579014 19647.964844 8.432603 1.358595 188.939592 39.399242 .070982 10.433431 .940787 1.333643 1 0 3 20 2.635024 0 18.025124 32.975582 2.635024 10.073358 .579976 .270513 2.635024 0 0 0 0 0 0 0 0 0 0 4 17 8 0 1 3 0 10 13 0 4 0 0 1 1 0 12 2 5 0 0 0 1 0 16 0 5 0 0 0 0 0 23 3 0 6 0 0 29 26 1 2 0 0 1 0 0 0 13 0 5 1 3 3 0 13 0 2 5 0 0 0 0 0 1 1 0 1 0 0 2.635 0 0 0 17.6437 0 3.4334 .8201 17.6437 6.2432 2.4227 0 26.151 0 2.3814 4.4432 0 0 0 0 0 2.1017 10.0734 0 5.8501 0 0 0 0 0 0 0 0 0 0 0
181 -1.07 1 18 19 2 2 9 3 361 242.317 18 19 27 35 40 48 48 44 32 24 24 13.173361 8.558698 7.772964 6.658763 4.749775 3.681577 2.474471 1.440177 .638022 .285904 .217456 10.720335 6.150608 4.779408 3.71599 2.233478 1.386164 .751765 .397507 .142168 .046979 .023839 8 1 29 0 2 1.558791 .117851 3.792398 0 .166667 .88268 .088388 2.075423 0 .055556 -.140348 -.355516 1.823217 2.701656 2.128455 1.953024 1.340587 .7009 .159469 -.021235 .022374 -3.919047 -3.636982 -1.742644 -.613789 -.628729 -.496718 -.479929 -.40293 -.373974 -.282738 -.18438 15.972246 14.409972 5.969821 3.134694 12.807557 4.924948 2.475502 3.504253 -1.286345 -1.058654 20.055555 9.561234 41.416672 68.322601 16.677816 5.296206 65.786789 15.706758 4.8873 10 2 5 1 1 590 35 54 2110 4 1 2 1 453.099731 2.961436 4159.663086 7.050277 .887347 109.233792 15.972246 .293104 5.304486 .828826 1.197875 2 0 2 12 5.104736 0 18.73801 17.530418 2.552368 9.369005 .51884 -.109722 2.552368 0 0 0 0 0 0 0 0 0 0 4 9 4 1 1 2 1 4 8 1 0 2 0 0 0 0 4 4 1 0 0 1 0 0 12 0 4 0 0 0 0 0 12 4 0 0 0 0 18 16 0 2 0 0 2 0 0 0 8 0 3 0 2 1 0 8 0 0 4 0 1 0 0 0 0 2 0 0 0 0 5.1047 0 0 0 10.4165 0 1.8427 0 10.4165 4.311 .947 0 14.6482 0 0 2.8822 0 -.1097 0 0 0 0 18.738 0 0 0 0 0 0 0 0 0 0 0 0 0
182 .14 1 29 31 3 3 22 5 1033 405.966 29 31 40 51 67 86 88 100 108 108 96 20.476482 14.185872 11.93162 9.395473 7.917798 6.639578 4.34804 3.253679 2.311332 1.596881 .953759 17.900688 10.501523 7.578666 4.970187 3.520332 2.516658 1.438811 .886275 .518911 .298263 .145308 7 0 27 0 3 1.359566 0 2.930568 0 .287457 .785158 0 1.378953 0 .091928 -.615401 -.228341 2.092784 2.688366 3.351933 3.536024 2.241884 1.826902 1.346642 .945993 .515609 -4.342 -4.694776 -2.790799 -2.096304 -1.288462 -.750758 -.777616 -.614519 -.495318 -.385676 -.314814 38.195122 23.658689 12.7575 7.277201 21.32202 10.965443 6.041577 8.062255 -1.437133 -.958341 35.620689 7.852978 57.611111 232.162613 45.94479 13.054484 147.563187 29.424164 8.395524 14 3 7 2 1 2330 51 80 8194 3 0 2 0 1450.154175 3.571808 19653.009766 8.434768 1.317073 180.739133 38.195122 .099374 11.106775 .979492 1.380093 0 1 3 20 0 .805593 14.200008 36.369469 1.438291 6.214962 .578276 .575686 1.438291 0 0 0 0 0 0 0 0 0 0 3 19 7 0 1 2 0 13 11 0 4 0 0 1 0 0 13 2 4 0 0 0 0 0 18 0 4 0 0 0 0 0 26 2 0 3 0 0 28 26 1 1 0 1 0 0 0 0 14 1 4 1 2 4 0 14 0 2 4 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 18.5745 .8056 2.8172 .8919 18.5745 4.094 2.9476 0 29.436 0 2.4772 4.4563 0 0 0 0 0 2.114 0 0 5.871 0 6.215 0 0 0 0 0 0 0 0 0
